trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_noise
69,regular,psi,"[4, 5]","{4: 'equivocate', 5: 'coherent_flip'}",1,1,0,[4],1,1,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",0,1,1,0,0,0,0,0,0.30174553712282565,0.29754358011163856,,,,0.005,8,2,False,False,0.005
70,regular,zero,"[1, 7]","{1: 'equivocate', 7: 'coherent_flip'}",1,1,0,[1],1,1,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 1]",1,1,1,1,1,0,1,0,0.9755551218986511,0.9755551218986511,,,,0.005,8,2,True,False,0.005
71,regular,psi,"[3, 6]","{3: 'withhold', 6: 'withhold'}",0,0,2,"[3, 6]",2,0,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0]",0,1,0,1,0,1,1,1,0.940234020904792,0.940234020904792,,,,0.005,8,2,False,False,0.005
72,regular,psi,"[6, 8]","{8: 'coherent_flip', 6: 'withhold'}",1,0,1,[6],1,1,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0.46047689243077483,0.46047689243077483,,,,0.005,8,2,False,False,0.005
73,regular,psi,"[2, 4]","{4: 'withhold', 2: 'withhold'}",0,0,2,"[2, 4]",2,0,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",0,0,0,0,0,0,1,1,0.9402340855326579,0.9402340855326579,,,,0.005,8,2,False,False,0.005
74,regular,plus,"[1, 4]","{4: 'equivocate', 1: 'coherent_flip'}",1,1,0,[4],1,1,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 1]",1,1,0,0,1,0,0,0,0.024444878101348842,0.024444878101348842,,,,0.005,8,2,True,True,0.005
75,regular,psi,"[5, 7]","{7: 'coherent_flip', 5: 'withhold'}",1,0,1,[5],1,1,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,0,1,0,0,0,0.29754355739385896,0.29754355739385896,,,,0.005,8,2,False,False,0.005
76,regular,plus,"[1, 4]","{1: 'equivocate', 4: 'withhold'}",0,1,1,"[1, 4]",2,0,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 1]",1,1,1,0,1,1,0,1,0.024444878101348842,0.975555121898651,,,,0.005,8,2,True,False,0.005
77,regular,psi,"[3, 6]","{6: 'coherent_flip', 3: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]",1,1,0,0,0,0,0,0,0.30174550210148865,0.30174550210148865,,,,0.005,8,2,False,False,0.005
78,regular,psi,"[2, 6]","{2: 'withhold', 6: 'withhold'}",0,0,2,"[2, 6]",2,0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9402340530472958,0.9402340530472958,,,,0.005,8,2,False,False,0.005
79,regular,psi,"[2, 7]","{2: 'withhold', 7: 'withhold'}",0,0,2,"[2, 7]",2,0,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.940234032476718,0.940234032476718,,,,0.005,8,2,False,False,0.005
80,regular,psi,"[4, 6]","{4: 'withhold', 6: 'withhold'}",0,0,2,"[4, 6]",2,0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9402340211378868,0.9402340211378868,,,,0.005,8,2,False,False,0.005
81,regular,psi,"[4, 5]","{5: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]",1,0,0,1,1,1,0,0,0.3017454530534202,0.29754355922445896,,,,0.005,8,2,False,False,0.005
82,verification,verification,"[5, 8]","{8: 'equivocate', 5: 'withhold'}",0,1,1,"[5, 8]",2,0,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,1,1,0,1,0,1,,,Phi+,True,0.9597659570048465,0.005,8,2,False,False,0.005
83,regular,psi,"[5, 6]","{5: 'equivocate', 6: 'withhold'}",0,1,1,"[5, 6]",2,0,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,1,0.2975435540926624,0.940234058646472,,,,0.005,8,2,False,False,0.005
84,regular,psi,"[1, 7]","{1: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9402340499906785,0.9402340499906785,,,,0.005,8,2,False,False,0.005
85,regular,psi,"[3, 6]","{3: 'coherent_flip', 6: 'withhold'}",1,0,1,[6],1,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]",0,1,0,0,0,0,0,0,0.2975435293536822,0.2975435293536822,,,,0.005,8,2,False,False,0.005
86,regular,psi,"[6, 8]","{6: 'equivocate', 8: 'equivocate'}",0,2,0,"[6, 8]",2,0,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9402339975962918,0.9402339975962918,,,,0.005,8,2,False,False,0.005
87,regular,psi,"[4, 6]","{4: 'equivocate', 6: 'equivocate'}",0,2,0,"[4, 6]",2,0,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9402340267370625,0.9402340267370625,,,,0.005,8,2,False,False,0.005
88,regular,zero,"[4, 6]","{6: 'equivocate', 4: 'equivocate'}",0,2,0,"[4, 6]",2,0,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9755551524294868,0.9755551524294868,,,,0.005,8,2,True,False,0.005
89,regular,zero,"[2, 6]","{6: 'withhold', 2: 'withhold'}",0,0,2,"[2, 6]",2,0,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9755550928248438,0.9755550928248438,,,,0.005,8,2,True,False,0.005
90,regular,psi,"[5, 6]","{5: 'equivocate', 6: 'withhold'}",0,1,1,"[5, 6]",2,0,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]",0,0,0,1,0,0,0,1,0.29754355267575416,0.940234038075894,,,,0.005,8,2,False,False,0.005
91,regular,psi,"[1, 5]","{1: 'coherent_flip', 5: 'equivocate'}",1,1,0,[5],1,1,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1]",0,0,0,0,0,1,1,0,0.9402340705612555,0.29754355780755054,,,,0.005,8,2,False,False,0.005
92,regular,psi,"[1, 7]","{1: 'equivocate', 7: 'withhold'}",0,1,1,"[1, 7]",2,0,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0]",1,1,1,0,1,1,0,1,0.2975435452312133,0.9402340235329497,,,,0.005,8,2,False,False,0.005
93,regular,psi,"[1, 2]","{1: 'coherent_flip', 2: 'withhold'}",1,0,1,[2],1,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0]",1,0,1,1,1,1,0,0,0.29754356387410613,0.29754356387410613,,,,0.005,8,2,False,False,0.005
94,regular,psi,"[1, 6]","{1: 'equivocate', 6: 'equivocate'}",0,2,0,"[1, 6]",2,0,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,0,1,1,0,0,0,1,0.3017454918267365,0.940234015538711,,,,0.005,8,2,False,False,0.005
95,regular,psi,"[1, 2]","{1: 'withhold', 2: 'withhold'}",0,0,2,"[1, 2]",2,0,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",1,1,1,1,1,1,1,1,0.940234032476718,0.940234032476718,,,,0.005,8,2,False,False,0.005
96,verification,verification,"[1, 5]","{1: 'coherent_flip', 5: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,,,Phi+,True,0.9597659719060072,0.005,8,2,False,False,0.005
97,regular,psi,"[2, 3]","{2: 'withhold', 3: 'equivocate'}",0,1,1,"[2, 3]",2,0,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]",0,1,0,0,0,1,0,1,0.2975435498419378,0.9402339969347416,,,,0.005,8,2,False,False,0.005
98,regular,psi,"[6, 8]","{6: 'equivocate', 8: 'withhold'}",0,1,1,"[6, 8]",2,0,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1]",0,1,1,1,0,1,0,1,0.46047690010970715,0.9402340530472958,,,,0.005,8,2,False,False,0.005
99,regular,psi,"[1, 7]","{7: 'withhold', 1: 'coherent_flip'}",1,0,1,[7],1,1,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,1,0,1,0,0,0.29754356387410613,0.29754356387410613,,,,0.005,8,2,False,False,0.005
100,regular,psi,"[4, 6]","{6: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",1,0,1,0,0,0,1,0,0.9402340819000902,0.46047691776414923,,,,0.005,8,2,False,False,0.005
101,regular,psi,"[4, 6]","{6: 'equivocate', 4: 'equivocate'}",0,2,0,"[4, 6]",2,0,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9402340799334818,0.9402340799334818,,,,0.005,8,2,False,False,0.005
102,regular,psi,"[3, 6]","{3: 'withhold', 6: 'withhold'}",0,0,2,"[3, 6]",2,0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0]",0,1,0,1,0,1,1,1,0.9402340031954677,0.9402340031954677,,,,0.005,8,2,False,False,0.005
103,regular,psi,"[1, 6]","{6: 'withhold', 1: 'equivocate'}",0,1,1,"[1, 6]",2,0,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 1]",1,0,1,1,1,0,0,1,0.29754356387410613,0.9402340268775421,,,,0.005,8,2,False,False,0.005
104,regular,psi,"[2, 8]","{2: 'equivocate', 8: 'equivocate'}",0,2,0,"[2, 8]",2,0,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9402340324767181,0.9402340324767181,,,,0.005,8,2,False,False,0.005
105,regular,psi,"[3, 4]","{3: 'withhold', 4: 'coherent_flip'}",1,0,1,[3],1,1,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",1,1,0,1,0,1,0,0,0.46047689711135914,0.46047689711135914,,,,0.005,8,2,False,False,0.005
106,regular,psi,"[4, 6]","{4: 'coherent_flip', 6: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9402339886525246,0.9402339886525246,,,,0.005,8,2,False,False,0.005
107,verification,verification,"[2, 5]","{5: 'withhold', 2: 'equivocate'}",0,1,1,"[2, 5]",2,0,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",0,0,1,0,0,0,0,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
108,regular,psi,"[4, 7]","{7: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",1,0,0,1,1,1,0,0,0.3017454797714717,0.2975435563906422,,,,0.005,8,2,False,False,0.005
109,regular,psi,"[2, 4]","{4: 'equivocate', 2: 'equivocate'}",0,2,0,"[2, 4]",2,0,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0]",0,0,0,0,0,0,1,1,0.9402340205619317,0.9402340205619317,,,,0.005,8,2,False,False,0.005
110,regular,plus,"[5, 6]","{5: 'equivocate', 6: 'withhold'}",0,1,1,"[5, 6]",2,0,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1]",0,0,0,1,0,0,0,1,0.024444878101348842,0.975555121898651,,,,0.005,8,2,True,False,0.005
111,regular,psi,"[1, 8]","{1: 'coherent_flip', 8: 'equivocate'}",1,1,0,[8],1,1,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1]",0,1,1,0,0,0,0,0,0.3017454871511586,0.2975435596918386,,,,0.005,8,2,False,False,0.005
112,regular,psi,"[2, 4]","{4: 'equivocate', 2: 'equivocate'}",0,2,0,"[2, 4]",2,0,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1]",1,0,1,0,1,0,1,1,0.9402340855326579,0.9402340855326579,,,,0.005,8,2,False,False,0.005
113,verification,verification,"[1, 8]","{1: 'coherent_flip', 8: 'coherent_flip'}",2,0,0,[],0,2,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 0]",0,0,1,1,1,1,0,0,,,Psi-,False,0.013411326484873028,0.005,8,2,False,False,0.005
114,regular,psi,"[5, 7]","{5: 'coherent_flip', 7: 'equivocate'}",1,1,0,[7],1,1,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",0,0,0,0,0,1,1,0,0.9402340324767181,0.29754355827493006,,,,0.005,8,2,False,False,0.005
115,regular,psi,"[1, 5]","{1: 'equivocate', 5: 'equivocate'}",0,2,0,"[1, 5]",2,0,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0]",1,0,1,0,1,0,1,1,0.9402340799334817,0.9402340799334817,,,,0.005,8,2,False,False,0.005
116,verification,verification,"[6, 8]","{6: 'coherent_flip', 8: 'withhold'}",1,0,1,[8],1,1,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]",0,0,1,0,1,0,0,0,,,Psi+,False,0.01341132910880069,0.005,8,2,False,False,0.005
117,regular,psi,"[7, 8]","{7: 'equivocate', 8: 'equivocate'}",0,2,0,"[7, 8]",2,0,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0]",1,1,0,0,1,1,0,1,0.30174546003058184,0.9402340617579683,,,,0.005,8,2,False,False,0.005
118,regular,psi,"[1, 8]","{1: 'withhold', 8: 'coherent_flip'}",1,0,1,[1],1,1,"[0, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0]",1,0,0,0,0,0,0,0,0.460476922965804,0.460476922965804,,,,0.005,8,2,False,False,0.005
119,regular,psi,"[4, 6]","{6: 'withhold', 4: 'coherent_flip'}",1,0,1,[6],1,1,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]",0,1,1,1,1,1,0,0,0.4604768896750002,0.4604768896750002,,,,0.005,8,2,False,False,0.005
120,regular,psi,"[2, 4]","{2: 'equivocate', 4: 'withhold'}",0,1,1,"[2, 4]",2,0,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]",1,0,0,0,1,0,0,1,0.4604769117674523,0.9402340175053172,,,,0.005,8,2,False,False,0.005
121,regular,psi,"[6, 7]","{6: 'withhold', 7: 'withhold'}",0,0,2,"[6, 7]",2,0,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,0.940234032476718,0.940234032476718,,,,0.005,8,2,False,False,0.005
122,regular,psi,"[4, 5]","{4: 'coherent_flip', 5: 'withhold'}",1,0,1,[5],1,1,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",1,1,0,1,0,1,0,0,0.46047690873816793,0.46047690873816793,,,,0.005,8,2,False,False,0.005
123,regular,psi,"[2, 3]","{3: 'equivocate', 2: 'equivocate'}",0,2,0,"[2, 3]",2,0,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0]",1,1,0,0,1,1,0,1,0.30174549621476787,0.9402340407589341,,,,0.005,8,2,False,False,0.005
124,regular,psi,"[1, 8]","{1: 'coherent_flip', 8: 'withhold'}",1,0,1,[8],1,1,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 0]",0,0,0,1,0,1,0,0,0.29754351824794684,0.29754351824794684,,,,0.005,8,2,False,False,0.005
125,verification,verification,"[7, 8]","{8: 'equivocate', 7: 'coherent_flip'}",1,1,0,[8],1,1,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0]",1,0,0,1,1,1,0,0,,,Psi+,False,0.01341138740147985,0.005,8,2,False,False,0.005
126,regular,psi,"[3, 8]","{3: 'equivocate', 8: 'coherent_flip'}",1,1,0,[3],1,1,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 1]",1,1,0,0,0,1,0,0,0.30174550653781684,0.4604769027105351,,,,0.005,8,2,False,False,0.005
127,regular,psi,"[6, 8]","{6: 'withhold', 8: 'coherent_flip'}",1,0,1,[6],1,1,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 1]",1,0,0,0,0,0,0,0,0.46047690873816793,0.46047690873816793,,,,0.005,8,2,False,False,0.005
128,regular,psi,"[2, 7]","{7: 'coherent_flip', 2: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 0, 0, 1]",1,0,0,1,0,1,0,0,0.30174545438311506,0.30174545438311506,,,,0.005,8,2,False,False,0.005
129,verification,verification,"[2, 8]","{2: 'equivocate', 8: 'equivocate'}",0,2,0,"[2, 8]",2,0,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 1]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
130,verification,verification,"[4, 6]","{6: 'equivocate', 4: 'withhold'}",0,1,1,"[4, 6]",2,0,"[1, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",1,0,0,0,1,0,0,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
131,regular,psi,"[1, 7]","{1: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0]",0,1,0,1,0,1,1,1,0.9402340270250393,0.9402340270250393,,,,0.005,8,2,False,False,0.005
132,regular,psi,"[1, 5]","{1: 'coherent_flip', 5: 'coherent_flip'}",2,0,0,[],0,2,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9402340673571443,0.9402340673571443,,,,0.005,8,2,False,False,0.005
133,regular,psi,"[3, 6]","{3: 'equivocate', 6: 'equivocate'}",0,2,0,"[3, 6]",2,0,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]",0,1,1,0,0,1,0,1,0.3017455183055393,0.9402340435275743,,,,0.005,8,2,False,False,0.005
134,regular,psi,"[2, 8]","{8: 'coherent_flip', 2: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9402340208499091,0.9402340208499091,,,,0.005,8,2,False,False,0.005
135,regular,psi,"[4, 7]","{4: 'withhold', 7: 'equivocate'}",0,1,1,"[4, 7]",2,0,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]",0,0,0,1,0,0,0,1,0.29754355827493006,0.9402340324767181,,,,0.005,8,2,False,False,0.005
136,regular,psi,"[2, 6]","{2: 'coherent_flip', 6: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",1,1,1,1,1,1,1,1,0.940234026877542,0.940234026877542,,,,0.005,8,2,False,False,0.005
137,verification,verification,"[1, 7]","{7: 'coherent_flip', 1: 'withhold'}",1,0,1,[1],1,1,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",0,0,0,1,0,1,0,0,,,Phi-,False,0.0134113725003191,0.005,8,2,False,False,0.005
138,regular,psi,"[1, 2]","{1: 'withhold', 2: 'coherent_flip'}",1,0,1,[1],1,1,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]",0,0,1,0,1,0,0,0,0.4604769776113558,0.4604769776113558,,,,0.005,8,2,False,False,0.005
139,verification,verification,"[4, 5]","{4: 'withhold', 5: 'withhold'}",0,0,2,"[4, 5]",2,0,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
140,regular,psi,"[1, 4]","{1: 'equivocate', 4: 'withhold'}",0,1,1,"[1, 4]",2,0,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]",0,0,0,1,0,0,0,1,0.29754353313702614,0.9402340732442946,,,,0.005,8,2,False,False,0.005
141,regular,psi,"[4, 5]","{5: 'equivocate', 4: 'equivocate'}",0,2,0,"[4, 5]",2,0,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 1, 0]",1,1,0,0,1,1,0,1,0.3017455216290571,0.9402339857363904,,,,0.005,8,2,False,False,0.005
